unix_ts,t_s,L,F,X,Y,Z
1777305510.182,179.200,689,0,1,0,0
1777305510.278,179.296,689,0,1,1,0
1777305510.390,179.408,690,0,1,0,0
1777305510.486,179.504,690,0,1,1,0
1777305510.599,179.617,691,0,2,0,0
1777305510.710,179.728,690,0,1,1,0
1777305510.806,179.824,690,0,1,0,0
1777305510.918,179.936,690,0,1,1,0
1777305511.014,180.032,690,0,1,0,0
1777305511.126,180.144,690,0,2,2,0
1777305511.222,180.240,690,0,2,0,0
1777305511.335,180.353,690,0,2,2,0
1777305511.445,180.464,690,0,5,0,0
1777305511.542,180.560,690,0,2,2,0
1777305511.653,180.672,690,0,4,0,0
1777305511.749,180.768,690,0,3,3,0
1777305511.863,180.880,690,0,5,0,0
1777305511.957,180.976,691,0,3,3,0
1777305512.069,181.088,690,0,6,0,0
1777305512.183,181.200,690,0,4,4,0
1777305512.278,181.296,690,0,7,0,0
1777305512.389,181.407,681,0,37,0,0
1777305512.486,181.504,675,0,4,4,0
1777305512.597,181.615,683,0,15360,0,0
1777305512.693,181.711,687,0,0,0,0
1777305512.806,181.824,690,0,10,0,0
1777305512.916,181.935,690,0,0,0,0
1777305513.013,182.031,689,0,1,0,0
1777305513.125,182.143,689,0,1,1,0
1777305513.221,182.239,689,0,2,0,0
1777305513.332,182.350,690,0,2,2,0
1777305513.429,182.447,690,0,3,0,0
1777305513.540,182.558,688,0,1,1,0
1777305513.653,182.670,688,0,4,0,0
1777305513.748,182.766,688,0,0,0,0
1777305513.862,182.879,687,0,0,0,0
1777305513.956,182.974,687,0,1,1,0
1777305514.071,183.086,689,0,0,0,0
1777305514.164,183.182,688,0,0,0,0
1777305514.278,183.295,688,0,2,0,0
1777305514.388,183.406,688,0,1,1,0
1777305514.484,183.502,688,0,2,0,0
1777305514.595,183.614,689,0,2,2,0
1777305514.691,183.710,689,0,0,0,0
1777305514.804,183.822,688,0,0,0,0
1777305514.901,183.919,689,0,0,0,0
1777305515.013,184.030,689,0,1,0,0
1777305515.123,184.141,688,0,1,1,0
1777305515.220,184.238,689,0,2,0,0
1777305515.331,184.349,688,0,3,3,0
1777305515.428,184.446,689,0,0,0,0
1777305515.539,184.557,689,0,1,1,0
1777305515.635,184.653,689,0,0,0,0
1777305515.748,184.765,690,0,0,0,0
1777305515.859,184.877,691,0,1,0,0
1777305515.956,184.973,690,0,1,1,0
1777305516.067,185.085,691,0,3,0,0
1777305516.163,185.181,691,0,2,2,0
1777305516.275,185.293,691,0,2,0,0
1777305516.370,185.389,692,0,1,1,0
1777305516.482,185.501,692,0,0,0,0
1777305516.594,185.613,692,0,0,0,0
1777305516.691,185.709,693,0,0,0,0
1777305516.804,185.821,692,0,1,1,0
1777305516.901,185.917,691,0,1,0,0
1777305517.010,186.028,692,0,2,2,0
1777305517.106,186.125,692,0,2,0,0
1777305517.218,186.236,692,0,1,1,0
1777305517.332,186.348,691,0,1,0,0
1777305517.426,186.444,692,0,0,0,0
1777305517.538,186.556,691,0,0,0,0
1777305517.635,186.653,690,0,0,0,0
1777305517.746,186.764,691,0,1,0,0
1777305517.858,186.876,691,0,1,1,0
1777305517.954,186.972,691,0,1,0,0
1777305518.065,187.084,691,0,2,2,0
1777305518.162,187.180,691,0,2,0,0
1777305518.273,187.291,691,0,0,0,0
1777305518.369,187.388,692,0,0,0,0
1777305518.482,187.500,691,0,0,0,0
1777305518.577,187.596,692,0,0,0,0
1777305518.689,187.707,690,0,1,0,0
1777305518.801,187.819,690,0,2,2,0
1777305518.898,187.916,691,0,1,0,0
1777305519.010,188.027,691,0,2,2,0
1777305519.105,188.123,690,0,1,0,0
1777305519.217,188.235,690,0,1,1,0
1777305519.314,188.332,689,0,0,0,0
1777305519.425,188.443,689,0,0,0,0
1777305519.536,188.555,689,0,0,0,0
1777305519.633,188.651,689,0,1,1,0
1777305519.744,188.763,688,0,1,0,0
1777305519.841,188.859,689,0,3,3,0
1777305519.952,188.971,688,0,1,0,0
1777305520.068,189.082,689,0,0,0,0
1777305520.163,189.179,687,0,0,0,0
1777305520.273,189.290,688,0,0,0,0
1777305520.369,189.387,689,0,1,0,0
1777305520.483,189.499,689,0,3,3,0
1777305520.576,189.595,689,0,2,0,0
1777305520.688,189.706,689,0,2,2,0
1777305520.784,189.802,690,0,1,0,0
1777305520.899,189.915,689,0,0,0,0
1777305521.008,190.026,690,0,0,0,0
1777305521.105,190.123,690,0,0,0,0
1777305521.215,190.234,690,0,0,0,0
1777305521.312,190.330,690,0,1,1,0
1777305521.425,190.442,690,0,1,0,0
1777305521.536,190.554,690,0,2,2,0
1777305521.633,190.650,690,0,3,0,0
1777305521.744,190.761,690,0,2,2,0
1777305521.839,190.857,690,0,1,0,0
1777305521.952,190.969,690,0,1,0,0
1777305522.047,191.065,690,0,0,0,0
1777305522.160,191.177,689,0,0,0,0
1777305522.258,191.274,689,0,0,0,0
1777305522.367,191.385,690,0,0,0,0
1777305522.483,191.499,689,0,1,1,0
1777305522.575,191.593,690,0,1,0,0
1777305522.686,191.705,691,0,2,2,0
1777305522.783,191.801,690,0,3,0,0
1777305522.894,191.913,690,0,3,3,0
1777305522.990,192.009,690,0,3,0,0
1777305523.102,192.121,690,0,1,1,0
1777305523.214,192.232,690,0,2,0,0
1777305523.310,192.329,690,0,1,1,0
1777305523.422,192.440,691,0,1,0,0
1777305523.518,192.537,690,0,0,0,0
1777305523.630,192.648,689,0,0,0,0
1777305523.742,192.760,690,0,0,0,0
1777305523.839,192.856,689,0,0,0,0
1777305523.951,192.968,690,0,1,1,0
1777305524.047,193.065,690,0,0,0,0
1777305524.158,193.176,690,0,1,1,0
1777305524.255,193.272,691,0,1,0,0
1777305524.367,193.384,691,0,1,1,0
1777305524.463,193.481,691,0,1,0,0
1777305524.575,193.592,691,0,2,2,0
1777305524.686,193.704,690,0,1,0,0
1777305524.783,193.800,691,0,1,1,0
1777305524.893,193.911,691,0,0,0,0
1777305524.990,194.008,691,0,0,0,0
1777305525.104,194.122,690,0,0,0,0
1777305525.213,194.231,691,0,1,1,0
1777305525.310,194.328,690,0,1,0,0
1777305525.421,194.439,690,0,2,2,0
1777305525.517,194.535,691,0,1,0,0
1777305525.630,194.647,691,0,2,0,0
1777305525.726,194.743,691,0,1,1,0
1777305525.837,194.855,690,0,0,0,0
1777305525.949,194.967,690,0,0,0,0
1777305526.044,195.063,690,0,0,0,0
1777305526.157,195.175,690,0,1,1,0
1777305526.252,195.271,690,0,1,0,0
1777305526.366,195.383,691,0,2,2,0
1777305526.460,195.479,691,0,2,0,0
1777305526.572,195.590,690,0,1,1,0
1777305526.668,195.686,690,0,0,0,0
1777305526.780,195.798,690,0,1,1,0
1777305526.893,195.911,691,0,0,0,0
1777305526.989,196.007,690,0,0,0,0
1777305527.101,196.118,691,0,0,0,0
1777305527.199,196.215,691,0,2,2,0
1777305527.309,196.326,690,0,2,0,0
1777305527.420,196.438,690,0,2,2,0
1777305527.517,196.534,690,0,1,0,0
1777305527.629,196.646,690,0,1,1,0
1777305527.724,196.742,689,0,0,0,0
1777305527.836,196.854,688,0,0,0,0
1777305527.935,196.951,689,0,1,0,0
1777305528.045,197.062,689,0,1,1,0
1777305528.156,197.174,690,0,1,0,0
1777305528.253,197.270,689,0,2,2,0
1777305528.364,197.381,690,0,2,0,0
1777305528.461,197.478,689,0,2,2,0
1777305528.571,197.589,690,0,1,0,0
1777305528.669,197.687,689,0,0,0,0
1777305528.780,197.798,690,0,0,0,0
1777305528.892,197.910,690,0,0,0,0
1777305528.988,198.005,690,0,1,0,0
1777305529.100,198.117,691,0,3,0,0
1777305529.195,198.213,691,0,3,3,0
1777305529.307,198.325,690,0,1,0,0
1777305529.403,198.421,691,0,1,1,0
1777305529.517,198.534,690,0,0,0,0
1777305529.628,198.645,690,0,0,0,0
1777305529.723,198.741,691,0,1,0,0
1777305529.834,198.852,690,0,1,1,0
1777305529.932,198.949,691,0,2,0,0
1777305530.043,199.061,691,0,1,1,0
1777305530.139,199.157,691,0,1,0,0
1777305530.251,199.268,691,0,0,0,0
1777305530.352,199.368,691,0,0,0,0
1777305530.459,199.477,691,0,1,1,0
1777305530.570,199.588,690,0,1,0,0
1777305530.666,199.684,690,0,1,1,0
1777305530.779,199.796,691,0,2,0,0
1777305530.875,199.893,690,0,1,1,0
1777305530.987,200.004,691,0,0,0,0
1777305531.099,200.116,691,0,0,0,0
1777305531.195,200.212,691,0,1,0,0
1777305531.306,200.324,690,0,1,1,0
1777305531.402,200.420,691,0,2,0,0
1777305531.514,200.532,691,0,2,2,0
1777305531.611,200.628,691,0,2,0,0
1777305531.722,200.740,691,0,0,0,0
1777305531.833,200.851,690,0,0,0,0
1777305531.930,200.948,691,0,0,0,0
1777305532.042,201.059,692,0,1,0,0
1777305532.138,201.155,690,0,4,4,0
1777305532.248,201.267,691,0,1,0,0
1777305532.345,201.363,691,0,1,1,0
1777305532.456,201.475,690,0,0,0,0
1777305532.568,201.586,690,0,1,1,0
1777305532.664,201.683,690,0,1,0,0
1777305532.776,201.794,691,0,3,0,0
1777305532.873,201.891,691,0,2,2,0
1777305532.984,202.002,691,0,2,0,0
1777305533.081,202.099,691,0,1,1,0
1777305533.192,202.210,692,0,0,0,0
1777305533.304,202.322,691,0,0,0,0
1777305533.400,202.418,691,0,1,0,0
1777305533.511,202.530,691,0,2,2,0
1777305533.608,202.626,691,0,3,0,0
1777305533.719,202.738,690,0,2,2,0
1777305533.816,202.834,690,0,1,0,0
1777305533.927,202.946,691,0,1,1,0
1777305534.039,203.058,691,0,0,0,0
1777305534.136,203.154,690,0,0,0,0
1777305534.247,203.265,691,0,0,0,0
1777305534.345,203.363,690,0,1,1,0
1777305534.457,203.474,691,0,1,0,0
1777305534.552,203.570,691,0,1,1,0
1777305534.664,203.682,692,0,1,0,0
1777305534.775,203.793,691,0,3,3,0
1777305534.872,203.890,692,0,2,0,0
1777305534.984,204.002,692,0,2,2,0
1777305535.081,204.099,692,0,1,0,0
1777305535.193,204.210,692,0,2,2,0
1777305535.288,204.306,691,0,1,0,0
1777305535.400,204.417,691,0,1,1,0
1777305535.511,204.529,692,0,0,0,0
1777305535.607,204.625,692,0,0,0,0
1777305535.719,204.737,693,0,0,0,0
1777305535.817,204.834,692,0,0,0,0
1777305535.927,204.945,692,0,0,0,0
1777305536.023,205.041,692,0,1,1,0
1777305536.135,205.153,693,0,1,0,0
1777305536.246,205.264,692,0,2,0,0
1777305536.342,205.360,694,0,1,1,0
1777305536.455,205.473,693,0,2,0,0
1777305536.552,205.569,694,0,2,2,0
1777305536.662,205.680,695,0,1,0,0
1777305536.759,205.777,695,0,1,1,0
1777305536.871,205.889,695,0,1,0,0
1777305536.983,206.000,695,0,2,2,0
1777305537.079,206.096,695,0,2,0,0
1777305537.191,206.208,694,0,1,1,0
1777305537.285,206.304,695,0,1,0,0
1777305537.399,206.416,695,0,0,0,0
1777305537.494,206.512,695,0,1,0,0
1777305537.606,206.624,694,0,0,0,0
1777305537.717,206.735,694,0,0,0,0
1777305537.815,206.832,694,0,0,0,0
1777305537.926,206.943,694,0,1,0,0
1777305538.022,207.040,694,0,0,0,0
1777305538.134,207.151,695,0,0,0,0
1777305538.229,207.247,694,0,0,0,0
1777305538.342,207.360,694,0,0,0,0
1777305538.453,207.471,694,0,0,0,0
1777305538.550,207.568,694,0,0,0,0
1777305538.660,207.679,694,0,1,1,0
1777305538.757,207.775,694,0,1,0,0
1777305538.868,207.887,694,0,2,2,0
1777305538.964,207.983,693,0,1,0,0
1777305539.078,208.095,693,0,2,2,0
1777305539.190,208.207,693,0,2,0,0
1777305539.285,208.303,693,0,1,1,0
1777305539.399,208.415,693,0,1,0,0
1777305539.493,208.511,694,0,1,1,0
1777305539.604,208.622,694,0,0,0,0
1777305539.701,208.719,694,0,0,0,0
1777305539.813,208.831,694,0,0,0,0
1777305539.924,208.942,694,0,0,0,0
1777305540.021,209.038,694,0,0,0,0
1777305540.132,209.150,693,0,0,0,0
1777305540.228,209.246,693,0,1,1,0
1777305540.341,209.358,693,0,1,0,0
1777305540.436,209.454,694,0,2,2,0
1777305540.549,209.566,695,0,1,0,0
1777305540.660,209.678,695,0,3,3,0
1777305540.756,209.774,695,0,1,0,0
1777305540.869,209.886,696,0,2,2,0
1777305540.966,209.984,695,0,2,0,0
1777305541.075,210.094,695,0,1,1,0
1777305541.172,210.190,695,0,0,0,0
1777305541.283,210.301,695,0,0,0,0
1777305541.398,210.415,695,0,0,0,0
1777305541.493,210.510,695,0,0,0,0
1777305541.604,210.622,695,0,0,0,0
1777305541.699,210.718,695,0,0,0,0
1777305541.812,210.829,695,0,0,0,0
1777305541.908,210.926,695,0,0,0,0
1777305542.019,211.037,695,0,0,0,0
1777305542.131,211.149,696,0,0,0,0
1777305542.228,211.245,695,0,1,0,0
1777305542.340,211.357,696,0,1,1,0
1777305542.436,211.454,695,0,2,0,0
1777305542.546,211.564,695,0,1,1,0
1777305542.643,211.661,695,0,0,0,0
1777305542.755,211.773,695,0,1,1,0
1777305542.867,211.885,695,0,1,0,0
1777305542.963,211.981,695,0,1,1,0
1777305543.074,212.092,695,0,1,0,0
1777305543.171,212.188,695,0,1,1,0
1777305543.283,212.300,694,0,1,0,0
1777305543.377,212.396,695,0,1,0,0
1777305543.490,212.508,695,0,2,2,0
1777305543.601,212.620,695,0,2,0,0
1777305543.698,212.716,694,0,3,3,0
1777305543.809,212.827,696,0,1,0,0
1777305543.906,212.924,696,0,2,2,0
1777305544.019,213.036,695,0,2,0,0
1777305544.114,213.132,695,0,1,1,0
1777305544.225,213.243,696,0,1,0,0
1777305544.338,213.356,694,0,0,0,0
1777305544.435,213.452,695,0,0,0,0
1777305544.546,213.563,695,0,0,0,0
1777305544.641,213.659,695,0,0,0,0
1777305544.762,213.771,695,0,0,0,0
1777305544.849,213.867,695,0,0,0,0
1777305544.961,213.979,695,0,1,1,0
1777305545.073,214.091,695,0,1,0,0
1777305545.169,214.187,694,0,1,1,0
1777305545.282,214.299,694,0,1,0,0
1777305545.376,214.395,694,0,2,2,0
1777305545.490,214.507,695,0,2,0,0
1777305545.601,214.619,695,0,3,3,0
1777305545.697,214.715,694,0,1,0,0
1777305545.809,214.827,694,0,2,2,0
1777305545.907,214.923,694,0,7,0,0
1777305546.018,215.035,694,0,0,0,0
1777305546.113,215.131,694,0,0,0,0
1777305546.223,215.242,693,0,0,0,0
1777305546.321,215.339,694,0,0,0,0
1777305546.432,215.450,693,0,0,0,0
1777305546.545,215.562,693,0,0,0,0
1777305546.641,215.658,692,0,0,0,0
1777305546.758,215.773,692,0,1,0,0
1777305546.849,215.867,691,0,2,2,0
1777305546.961,215.978,692,0,1,0,0
1777305547.056,216.074,691,0,2,0,0
1777305547.169,216.186,690,0,3,3,0
1777305547.280,216.298,690,0,1,0,0
1777305547.377,216.394,691,0,2,2,0
1777305547.490,216.506,691,0,1,0,0
1777305547.584,216.602,691,0,1,1,0
1777305547.699,216.714,691,0,0,0,0
1777305547.808,216.825,691,0,0,0,0
1777305547.905,216.922,691,0,0,0,0
1777305548.016,217.033,691,0,1,1,0
1777305548.114,217.130,692,0,1,0,0
1777305548.223,217.241,691,0,1,1,0
1777305548.321,217.338,691,0,1,0,0
1777305548.432,217.449,691,0,2,2,0
1777305548.527,217.545,691,0,2,0,0
1777305548.640,217.658,692,0,2,2,0
1777305548.752,217.769,692,0,1,0,0
1777305548.848,217.865,691,0,0,0,0
1777305548.959,217.977,692,0,0,0,0
1777305549.058,218.073,692,0,0,0,0
1777305549.166,218.185,692,0,0,0,0
1777305549.278,218.296,692,0,0,0,0
1777305549.380,218.393,692,0,0,0,0
1777305549.487,218.504,692,0,0,0,0
1777305549.583,218.601,691,0,0,0,0
1777305549.695,218.712,692,0,1,1,0
1777305549.792,218.809,692,0,0,0,0
1777305549.902,218.920,692,0,1,1,0
1777305550.015,219.032,692,0,1,0,0
1777305550.111,219.128,693,0,2,2,0
1777305550.223,219.241,693,0,2,0,0
1777305550.318,219.336,693,0,2,2,0
1777305550.429,219.447,692,0,3,0,0
1777305550.527,219.544,692,0,2,0,0
1777305550.638,219.656,693,0,3,3,0
1777305550.734,219.752,692,0,2,0,0
1777305550.846,219.864,693,0,2,2,0
1777305550.957,219.975,693,0,1,0,0
1777305551.054,220.072,693,0,2,2,0
1777305551.166,220.183,694,0,1,0,0
1777305551.262,220.280,693,0,0,0,0
1777305551.373,220.391,692,0,0,0,0
1777305551.485,220.503,692,0,0,0,0
1777305551.582,220.599,693,0,0,0,0
1777305551.693,220.711,693,0,0,0,0
1777305551.791,220.808,693,0,1,0,0
1777305551.901,220.919,691,0,1,1,0
1777305551.998,221.016,691,0,0,0,0
1777305552.110,221.127,691,0,2,2,0
1777305552.206,221.223,691,0,4,0,0
1777305552.318,221.335,691,0,0,0,0
1777305552.429,221.447,690,0,1,0,0
1777305552.526,221.543,691,0,0,0,0
1777305552.637,221.654,692,0,0,0,0
1777305552.733,221.751,692,0,0,0,0
1777305552.844,221.862,692,0,0,0,0
1777305552.956,221.974,692,0,1,1,0
1777305553.053,222.070,691,0,1,0,0
1777305553.165,222.183,692,0,2,2,0
1777305553.260,222.278,691,0,2,0,0
1777305553.371,222.390,690,0,2,2,0
1777305553.468,222.486,690,0,1,0,0
1777305553.581,222.598,690,0,2,2,0
1777305553.692,222.709,690,0,0,0,0
1777305553.789,222.806,690,0,0,0,0
1777305553.900,222.917,690,0,0,0,0
1777305553.997,223.014,691,0,0,0,0
1777305554.108,223.126,690,0,1,0,0
1777305554.209,223.226,691,0,1,0,0
1777305554.319,223.336,691,0,1,1,0
1777305554.413,223.430,691,0,1,0,0
1777305554.523,223.542,691,0,2,2,0
1777305554.635,223.653,691,0,2,0,0
1777305554.733,223.750,692,0,2,2,0
1777305554.843,223.861,692,1,2,0,0
1777305554.939,223.957,690,0,2,2,0
1777305555.051,224.069,691,0,2,0,0
1777305555.165,224.181,691,0,1,1,0
1777305555.259,224.277,690,0,1,0,0
1777305555.371,224.389,691,0,0,0,0
1777305555.468,224.486,691,0,0,0,0
1777305555.580,224.597,691,0,0,0,0
1777305555.674,224.693,692,0,7,0,0
1777305555.787,224.805,691,0,1,1,0
1777305555.899,224.917,690,0,2,0,0
1777305555.996,225.013,690,0,1,1,0
1777305556.106,225.124,691,0,2,0,0
1777305556.203,225.221,691,0,1,1,0
1777305556.314,225.332,690,0,0,0,0
1777305556.410,225.428,692,0,0,0,0
1777305556.522,225.540,692,0,1,0,0
1777305556.634,225.652,693,0,1,1,0
1777305556.730,225.748,693,0,1,0,0
1777305556.842,225.859,694,1,0,0,0
1777305556.939,225.956,695,0,0,0,0
1777305557.051,226.068,697,0,0,0,0
1777305557.146,226.164,698,0,0,0,0
1777305557.259,226.276,699,0,0,0,0
1777305557.369,226.387,695,0,0,0,0
1777305557.467,226.484,682,0,1,1,0
1777305557.578,226.595,699,0,1,0,0
1777305557.673,226.691,703,0,2,2,0
1777305557.786,226.803,703,0,2,0,0
1777305557.882,226.900,702,0,1,0,0
1777305557.994,227.012,702,0,3,3,0
1777305558.105,227.123,701,0,1,0,0
1777305558.202,227.219,700,0,2,2,0
1777305558.313,227.331,700,0,0,0,0
1777305558.409,227.427,700,0,0,0,0
1777305558.521,227.539,700,0,0,0,0
1777305558.617,227.635,699,0,0,0,0
1777305558.729,227.747,699,0,0,0,0
1777305558.841,227.858,698,0,2,2,0
1777305558.937,227.955,699,0,1,0,0
1777305559.049,228.067,699,0,1,1,0
1777305559.145,228.163,698,0,1,0,0
1777305559.257,228.274,699,0,0,0,0
1777305559.352,228.371,699,0,0,0,0
1777305559.466,228.483,699,0,0,0,0
1777305559.577,228.594,699,0,0,0,0
1777305559.672,228.690,699,0,0,0,0
1777305559.784,228.802,699,0,0,0,0
1777305559.881,228.898,700,0,0,0,0
1777305559.992,229.010,699,0,0,0,0
1777305560.089,229.106,698,0,1,1,0
1777305560.200,229.218,698,0,1,0,0
1777305560.312,229.329,698,0,3,3,0
1777305560.409,229.426,698,0,2,0,0
1777305560.520,229.537,697,1,2,2,0
1777305560.615,229.633,696,0,1,0,0
1777305560.727,229.745,696,0,3,0,0
1777305560.824,229.842,696,0,1,1,0
1777305560.935,229.953,696,0,1,0,0
1777305561.047,230.065,696,0,0,0,0
1777305561.143,230.161,697,0,0,0,0
1777305561.255,230.273,695,0,1,1,0
1777305561.351,230.369,697,0,0,0,0
1777305561.463,230.481,697,0,0,0,0
1777305561.559,230.577,696,0,0,0,0
1777305561.670,230.688,696,0,0,0,0
1777305561.782,230.800,697,0,0,0,0
1777305561.879,230.897,697,0,0,0,0
1777305561.991,231.008,696,0,1,0,0
1777305562.086,231.104,697,0,1,1,0
1777305562.198,231.216,695,0,3,0,0
1777305562.295,231.313,698,0,2,2,0
1777305562.406,231.424,697,0,2,0,0
1777305562.522,231.539,697,0,1,1,0
1777305562.615,231.632,697,0,2,0,0
1777305562.726,231.744,697,0,1,1,0
1777305562.823,231.841,696,0,0,0,0
1777305562.933,231.952,697,0,0,0,0
1777305563.029,232.048,697,0,0,0,0
1777305563.141,232.159,696,0,0,0,0
1777305563.254,232.272,696,0,0,0,0
1777305563.350,232.368,696,0,1,1,0
1777305563.462,232.479,695,0,1,0,0
1777305563.559,232.576,696,0,2,2,0
1777305563.669,232.687,696,0,3,0,0
1777305563.782,232.799,696,0,1,1,0
1777305563.878,232.896,696,0,1,0,0
1777305563.990,233.007,696,0,1,1,0
1777305564.086,233.104,696,0,0,0,0
1777305564.197,233.215,696,0,0,0,0
1777305564.294,233.311,696,0,1,1,0
1777305564.405,233.423,696,0,1,0,0
1777305564.502,233.519,697,0,3,3,0
1777305564.612,233.631,696,0,1,0,0
1777305564.724,233.742,696,0,1,1,0
1777305564.820,233.839,698,0,0,0,0
1777305564.937,233.952,697,0,1,1,0
1777305565.030,234.047,697,0,0,0,0
1777305565.141,234.159,695,0,0,0,0
1777305565.238,234.255,696,0,0,0,0
1777305565.348,234.366,696,0,1,1,0
1777305565.461,234.478,697,0,1,0,0
1777305565.556,234.574,696,0,1,1,0
1777305565.668,234.686,696,0,1,0,0
1777305565.766,234.783,696,0,2,2,0
1777305565.877,234.894,697,0,1,0,0
1777305565.988,235.006,696,0,2,2,0
1777305566.085,235.102,697,0,1,0,0
1777305566.197,235.214,697,0,1,1,0
1777305566.292,235.310,697,0,1,0,0
1777305566.405,235.422,697,0,0,0,0
1777305566.500,235.518,697,0,0,0,0
1777305566.611,235.630,698,0,0,0,0
1777305566.707,235.726,697,0,0,0,0
1777305566.820,235.837,697,0,0,0,0
1777305566.932,235.949,697,0,0,0,0
1777305567.028,236.045,696,0,0,0,0
1777305567.141,236.158,697,0,0,0,0
1777305567.236,236.254,697,0,0,0,0
1777305567.347,236.365,698,0,1,0,0
1777305567.459,236.477,697,0,1,1,0
1777305567.557,236.573,697,0,1,0,0
1777305567.667,236.685,698,0,1,1,0
1777305567.764,236.782,698,0,1,0,0
1777305567.875,236.893,697,0,1,0,0
1777305567.972,236.989,699,0,1,1,0
1777305568.083,237.101,698,0,2,0,0
1777305568.180,237.197,697,0,0,0,0
1777305568.291,237.309,697,0,1,0,0
1777305568.403,237.421,698,0,0,0,0
1777305568.498,237.516,698,0,0,0,0
1777305568.612,237.628,698,0,0,0,0
1777305568.707,237.725,699,0,1,0,0
1777305568.819,237.836,700,0,1,1,0
1777305568.931,237.948,700,0,1,0,0
1777305569.027,238.045,699,0,3,3,0
1777305569.137,238.156,699,0,1,0,0
1777305569.234,238.252,699,0,1,1,0
1777305569.345,238.364,700,0,1,0,0
1777305569.442,238.460,699,0,0,0,0
1777305569.554,238.572,699,0,0,0,0
1777305569.665,238.683,699,0,0,0,0
1777305569.763,238.780,699,0,0,0,0
1777305569.873,238.891,699,0,1,1,0
1777305569.971,238.988,698,0,1,0,0
1777305570.082,239.100,698,0,2,2,0
1777305570.183,239.197,698,0,1,0,0
1777305570.296,239.313,698,0,3,3,0
1777305570.386,239.404,698,0,2,0,0
1777305570.498,239.516,697,0,1,1,0
1777305570.609,239.627,697,0,1,0,0
1777305570.707,239.725,697,0,0,0,0
1777305570.817,239.835,697,0,0,0,0
1777305570.913,239.931,698,0,0,0,0
1777305571.026,240.043,696,0,0,0,0
1777305571.121,240.139,697,0,1,0,0
1777305571.233,240.251,696,0,3,3,0
1777305571.346,240.363,697,0,2,0,0
1777305571.442,240.459,696,0,2,2,0
1777305571.553,240.571,697,0,1,0,0
1777305571.651,240.669,697,0,1,1,0
1777305571.761,240.779,697,0,0,0,0
1777305571.873,240.890,697,0,0,0,0
1777305571.968,240.986,697,0,0,0,0
1777305572.080,241.098,697,0,0,0,0
1777305572.176,241.194,697,0,0,0,0
1777305572.287,241.306,696,0,0,0,0
1777305572.385,241.403,697,0,1,0,0
1777305572.496,241.514,696,0,1,1,0
1777305572.593,241.610,696,0,2,0,0
1777305572.706,241.722,697,0,2,2,0
1777305572.816,241.834,698,0,3,0,0
1777305572.914,241.930,699,0,2,2,0
1777305573.023,242.042,698,0,1,0,0
1777305573.119,242.138,697,0,0,0,0
1777305573.232,242.250,697,0,0,0,0
1777305573.345,242.361,696,0,0,0,0
1777305573.439,242.457,696,0,0,0,0
1777305573.552,242.570,698,0,0,0,0
1777305573.648,242.666,699,0,0,0,0
1777305573.759,242.777,699,0,1,1,0
1777305573.855,242.873,698,0,0,0,0
1777305573.969,242.985,697,0,1,1,0
1777305574.065,243.082,699,0,0,0,0
1777305574.175,243.193,699,0,0,0,0
1777305574.286,243.305,699,0,1,0,0
1777305574.384,243.401,699,0,1,1,0
1777305574.495,243.513,699,0,0,0,0
1777305574.591,243.609,698,0,1,1,0
1777305574.704,243.721,699,0,4,0,0
1777305574.814,243.833,700,0,3,0,0
1777305574.912,243.929,699,0,2,2,0
1777305575.023,244.041,700,0,2,0,0
1777305575.119,244.137,699,0,3,3,0
1777305575.232,244.248,699,0,1,0,0
1777305575.342,244.360,700,0,1,1,0
1777305575.439,244.457,700,0,1,0,0
1777305575.550,244.568,699,0,1,1,0
1777305575.650,244.664,699,0,0,0,0
1777305575.758,244.776,699,0,0,0,0
1777305575.855,244.872,699,0,0,0,0
1777305575.967,244.984,700,0,0,0,0
1777305576.062,245.080,699,0,0,0,0
1777305576.175,245.192,700,0,0,0,0
1777305576.270,245.288,699,0,1,0,0
1777305576.383,245.401,700,0,1,1,0
1777305576.494,245.512,700,0,1,0,0
1777305576.590,245.608,700,0,2,2,0
1777305576.701,245.720,700,0,3,0,0
1777305576.798,245.816,699,0,1,1,0
1777305576.910,245.928,700,0,0,0,0
1777305577.022,246.039,699,0,0,0,0
1777305577.118,246.136,699,0,0,0,0
1777305577.229,246.247,699,0,0,0,0
1777305577.325,246.343,700,0,0,0,0
1777305577.437,246.455,700,0,1,1,0
1777305577.550,246.567,700,0,1,0,0
1777305577.645,246.663,700,0,2,0,0
1777305577.757,246.775,701,0,2,2,0
1777305577.853,246.871,700,0,2,0,0
1777305577.965,246.983,699,0,2,2,0
1777305578.061,247.079,699,0,1,0,0
1777305578.172,247.191,699,0,2,2,0
1777305578.269,247.287,700,0,1,0,0
1777305578.380,247.399,699,0,1,1,0
1777305578.478,247.496,699,0,1,0,0
1777305578.588,247.607,699,0,1,1,0
1777305578.700,247.718,699,0,1,0,0
1777305578.799,247.815,699,0,0,0,0
1777305578.909,247.926,699,0,0,0,0
1777305579.006,248.023,698,0,0,0,0
1777305579.117,248.134,700,0,0,0,0
1777305579.228,248.246,699,0,0,0,0
1777305579.325,248.342,700,0,0,0,0
1777305579.436,248.454,699,0,1,1,0
1777305579.533,248.550,699,0,0,0,0
1777305579.644,248.662,700,0,0,0,0
1777305579.740,248.758,700,0,0,0,0
1777305579.853,248.870,700,0,0,0,0
1777305579.964,248.981,699,0,0,0,0
